id;pcode;space;start;end;activity
2191;3,03E+13;300200;1355;1740;1
2192;3,03E+13;300200;240;415;1
2192;3,03E+13;*;415;420;121
2192;3,03E+13;300301;420;720;11
2192;3,03E+13;*;720;725;121
2192;3,03E+13;300200;725;810;1
2192;3,03E+13;*;810;815;121
2192;3,03E+13;300301;815;1005;11
2192;3,03E+13;*;1005;1010;121
2192;3,03E+13;300200;1010;1080;1
2192;3,03E+13;*;1080;1095;121
2192;3,03E+13;110802;1095;1140;32
2192;3,03E+13;*;1140;1155;121
2192;3,03E+13;300200;1155;1740;1
2193;3,03E+13;300200;240;510;1
2193;3,03E+13;*;510;515;121
2193;3,03E+13;300105;515;520;61
2193;3,03E+13;*;520;525;121
2193;3,03E+13;300100;525;555;33
2193;3,03E+13;*;555;560;121
2193;3,03E+13;300200;560;600;1
2193;3,03E+13;*;600;630;100
2193;3,03E+13;300200;630;630;52
2193;3,03E+13;*;630;660;100
2193;3,03E+13;300200;660;985;11
2193;3,03E+13;*;985;990;121
2193;3,03E+13;300105;990;995;64
2193;3,03E+13;*;995;1000;121
2193;3,03E+13;300200;1000;1080;1
2193;3,03E+13;*;1080;1095;122
2193;3,03E+13;110802;1095;1140;32
2193;3,03E+13;*;1140;1155;122
2193;3,03E+13;300200;1155;1740;1
2194;3,03E+13;300200;240;535;1
2194;3,03E+13;*;535;540;122
2194;3,03E+13;300100;540;990;13
2194;3,03E+13;*;990;995;122
2194;3,03E+13;300200;995;1740;1
2195;3,03E+13;50300;240;460;54
2195;3,03E+13;*;460;475;133
2195;3,03E+13;20513;475;765;24
2195;3,03E+13;*;765;810;133
2195;3,03E+13;*;765;810;131
2195;3,03E+13;300200;810;1140;1
2195;3,03E+13;*;1140;1185;131
2195;3,03E+13;*;1140;1185;133
2195;3,03E+13;50300;1185;1740;54
2196;3,03E+13;300200;240;470;1
2196;3,03E+13;*;470;495;131
2196;3,03E+13;310203;495;1035;23
2196;3,03E+13;*;1035;1050;131
2196;3,03E+13;300200;1050;1740;1
2197;3,03E+13;300200;240;510;1
2197;3,03E+13;*;510;515;122
2197;3,03E+13;300105;515;995;22
2197;3,03E+13;*;995;1000;122
2197;3,03E+13;300200;1000;1080;1
2197;3,03E+13;*;1080;1095;122
2197;3,03E+13;110802;1095;1140;32
2197;3,03E+13;*;1140;1155;122
2197;3,03E+13;300200;1155;1740;1
2198;3,03E+13;300200;240;495;1
2198;3,03E+13;*;495;510;121
2198;3,03E+13;300102;510;515;61
2198;3,03E+13;*;515;525;121
2198;3,03E+13;300200;525;1020;1
2198;3,03E+13;*;1020;1035;121
2198;3,03E+13;300102;1035;1040;64
2198;3,03E+13;*;1040;1050;121
2198;3,03E+13;300200;1050;1740;1
2199;3,03E+13;300200;240;495;1
2199;3,03E+13;*;495;510;122
2199;3,03E+13;300102;510;1040;22
2199;3,03E+13;*;1040;1050;122
2199;3,03E+13;300200;1050;1740;1
2200;3,03E+13;300200;240;840;1
2200;3,03E+13;*;840;855;100
2200;3,03E+13;300201;855;865;91
2200;3,03E+13;*;865;885;100
2200;3,03E+13;300400;885;990;54
2200;3,03E+13;*;990;1000;100
2200;3,03E+13;300200;1000;1740;1
2201;3,03E+13;300200;240;300;1
2201;3,03E+13;*;300;305;121
2201;3,03E+13;300303;305;795;11
2201;3,03E+13;*;795;800;121
2201;3,03E+13;300200;800;975;1
2201;3,03E+13;*;975;975;121
2201;3,03E+13;300102;975;995;64
2201;3,03E+13;*;995;1000;121
2201;3,03E+13;300300;1000;1020;32
2201;3,03E+13;*;1020;1025;121
2201;3,03E+13;300200;1025;1240;1
2201;3,03E+13;*;1240;1240;121
2201;3,03E+13;300100;1240;1245;61
2201;3,03E+13;*;1245;1245;121
2201;3,03E+13;300200;1245;1740;1
2202;3,03E+13;300200;240;495;1
2202;3,03E+13;*;495;505;100
2202;3,03E+13;300102;505;975;22
2202;3,03E+13;*;975;985;122
2202;3,03E+13;300300;985;1020;32
2202;3,03E+13;*;1020;1030;122
2202;3,03E+13;300200;1030;1240;1
2202;3,03E+13;*;1240;1245;122
2202;3,03E+13;300100;1245;1740;2
2203;3,03E+13;300200;240;510;1
2203;3,03E+13;*;510;525;121
2203;3,03E+13;120400;525;1380;13
2203;3,03E+13;*;1380;1395;121
2203;3,03E+13;300200;1395;1740;1
2204;3,03E+13;300200;240;630;1
2204;3,03E+13;*;630;640;100
2204;3,03E+13;300100;640;645;33
2204;3,03E+13;*;645;650;100
2204;3,03E+13;300107;650;690;34
2204;3,03E+13;*;690;700;100
2204;3,03E+13;300200;700;1740;1
2205;3,03E+13;300200;240;510;1
2205;3,03E+13;*;510;525;121
2205;3,03E+13;350300;525;1130;11
2205;3,03E+13;*;1130;1145;121
2205;3,03E+13;300200;1145;1150;32
2205;3,03E+13;*;1150;1155;121
2205;3,03E+13;300200;1155;1740;1
2206;3,03E+13;300200;240;600;1
2206;3,03E+13;*;600;620;121
2206;3,03E+13;81110;620;960;25
2206;3,03E+13;*;960;980;121
2206;3,03E+13;300200;980;1740;1
2207;3,03E+13;300200;240;465;1
2207;3,03E+13;*;465;470;121
2207;3,03E+13;300105;470;470;61
2207;3,03E+13;*;470;490;121
2207;3,03E+13;260100;490;720;11
2207;3,03E+13;*;720;730;121
2207;3,03E+13;300200;730;840;1
2207;3,03E+13;*;840;850;121
2207;3,03E+13;110300;850;900;41
2207;3,03E+13;*;900;910;121
2207;3,03E+13;300200;910;1065;1
2207;3,03E+13;*;1065;1065;121
2207;3,03E+13;300106;1065;1140;42
2207;3,03E+13;*;1140;1140;121
2207;3,03E+13;300200;1140;1740;1
2208;3,03E+13;300200;240;465;1
2208;3,03E+13;*;465;470;122
2208;3,03E+13;300105;470;705;22
2208;3,03E+13;*;705;710;122
2208;3,03E+13;300200;710;840;1
2208;3,03E+13;*;840;850;122
2208;3,03E+13;110400;850;900;41
2208;3,03E+13;*;900;910;122
2208;3,03E+13;300200;910;1740;1
2209;3,03E+13;300200;240;460;1
2209;3,03E+13;*;460;465;131
2209;3,03E+13;280300;465;1035;11
2209;3,03E+13;*;1035;1045;131
2209;3,03E+13;300200;1045;1045;1
2209;3,03E+13;*;1045;1045;100
2209;3,03E+13;300100;1045;1085;41
2209;3,03E+13;*;1085;1090;100
2209;3,03E+13;300100;1090;1175;53
2209;3,03E+13;*;1175;1180;100
2209;3,03E+13;300200;1180;1220;53
2209;3,03E+13;*;1220;1225;100
2209;3,03E+13;300200;1225;1740;1
2210;3,03E+13;300200;240;840;1
2210;3,03E+13;*;840;930;100
2210;3,03E+13;310500;930;930;52
2210;3,03E+13;*;930;1020;100
2210;3,03E+13;300200;1020;1740;1
2211;3,03E+13;300200;240;870;1
2211;3,03E+13;*;870;890;100
2211;3,03E+13;300100;890;895;42
2211;3,03E+13;*;895;955;100
2211;3,03E+13;300400;955;1000;51
2211;3,03E+13;*;1000;1015;100
2211;3,03E+13;300200;1015;1740;1
2212;3,03E+13;300200;240;960;1
2212;3,03E+13;*;960;965;121
2212;3,03E+13;300300;965;995;33
2212;3,03E+13;*;995;1000;121
2212;3,03E+13;300200;1000;1740;1
2213;3,03E+13;300200;240;600;1
2213;3,03E+13;*;600;615;100
2213;3,03E+13;300108;615;620;42
2213;3,03E+13;*;620;625;100
2213;3,03E+13;300100;625;635;33
2213;3,03E+13;*;635;650;100
2213;3,03E+13;300200;650;810;1
2213;3,03E+13;*;810;815;100
2213;3,03E+13;300200;815;815;42
2213;3,03E+13;*;815;815;100
2213;3,03E+13;300200;815;1170;1
2213;3,03E+13;*;1170;1175;100
2213;3,03E+13;300200;1175;1175;52
2213;3,03E+13;*;1175;1180;100
2213;3,03E+13;300200;1180;1740;1
2214;3,03E+13;300200;240;470;1
2214;3,03E+13;*;470;475;121
2214;3,03E+13;300101;475;475;61
2214;3,03E+13;*;475;490;121
2214;3,03E+13;330109;490;1050;11
2214;3,03E+13;*;1050;1060;121
2214;3,03E+13;300400;1060;1060;52
2214;3,03E+13;*;1060;1070;121
2214;3,03E+13;300200;1070;1740;1
2215;3,03E+13;300200;240;470;1
2215;3,03E+13;*;470;475;122
2215;3,03E+13;300101;475;960;23
2215;3,03E+13;*;960;975;100
2215;3,03E+13;300200;975;1740;1
2216;3,03E+13;300200;240;765;1
2216;3,03E+13;*;765;795;122
2216;3,03E+13;80700;795;900;42
2216;3,03E+13;*;900;905;122
2216;3,03E+13;10205;905;910;42
2216;3,03E+13;*;910;930;122
2216;3,03E+13;250200;930;1065;54
2216;3,03E+13;*;1065;1100;122
2216;3,03E+13;300200;1100;1740;1
2217;3,03E+13;300200;240;465;1
2217;3,03E+13;*;465;495;121
2217;3,03E+13;81100;495;960;11
2217;3,03E+13;*;960;985;121
2217;3,03E+13;300200;985;995;1
2217;3,03E+13;*;995;1005;100
2217;3,03E+13;300100;1005;1005;33
2217;3,03E+13;*;1005;1020;100
2217;3,03E+13;300200;1020;1080;1
2217;3,03E+13;*;1080;1110;100
2217;3,03E+13;300200;1110;1110;51
2217;3,03E+13;*;1110;1140;100
2217;3,03E+13;300200;1140;1740;1
2218;3,03E+13;300200;240;540;1
2218;3,03E+13;*;540;550;121
2218;3,03E+13;300107;550;585;34
2218;3,03E+13;*;585;595;121
2218;3,03E+13;300200;595;860;1
2218;3,03E+13;*;860;900;100
2218;3,03E+13;300100;900;900;52
2218;3,03E+13;*;900;940;100
2218;3,03E+13;300200;940;1740;1
2219;3,03E+13;300200;240;690;1
2219;3,03E+13;*;690;730;100
2219;3,03E+13;300200;730;735;33
2219;3,03E+13;*;735;750;100
2219;3,03E+13;300200;750;840;1
2219;3,03E+13;*;840;845;121
2219;3,03E+13;300200;845;940;51
2219;3,03E+13;*;940;950;121
2219;3,03E+13;290202;950;950;64
2219;3,03E+13;*;950;965;110
2219;3,03E+13;300200;965;1040;1
2219;3,03E+13;*;1040;1045;121
2219;3,03E+13;300106;1045;1055;61
2219;3,03E+13;*;1055;1055;121
2219;3,03E+13;300404;1055;1165;51
2219;3,03E+13;*;1165;1170;121
2219;3,03E+13;300200;1170;1740;1
2220;3,03E+13;300200;240;420;1
2220;3,03E+13;*;420;480;131
2220;3,03E+13;*;420;480;131
2220;3,03E+13;80906;480;840;29
2220;3,03E+13;*;840;900;131
2220;3,03E+13;*;840;900;131
2220;3,03E+13;*;840;900;133
2220;3,03E+13;300200;900;1740;1
2221;3,03E+13;300200;240;480;1
2221;3,03E+13;*;480;510;121
2221;3,03E+13;40303;510;1110;11
2221;3,03E+13;*;1110;1130;121
2221;3,03E+13;300200;1130;1180;1
2221;3,03E+13;*;1180;1185;121
2221;3,03E+13;300100;1185;1185;64
2221;3,03E+13;*;1185;1200;121
2221;3,03E+13;60200;1200;1380;51
2221;3,03E+13;*;1380;1395;121
2221;3,03E+13;300100;1395;1395;61
2221;3,03E+13;*;1395;1400;121
2221;3,03E+13;300200;1400;1740;1
2222;3,03E+13;300200;240;465;1
2222;3,03E+13;*;465;480;100
2222;3,03E+13;300101;480;1010;23
2222;3,03E+13;*;1010;1025;100
2222;3,03E+13;300200;1025;1030;1
2222;3,03E+13;*;1030;1050;122
2222;3,03E+13;80600;1050;1180;51
2222;3,03E+13;*;1180;1195;122
2222;3,03E+13;300200;1195;1740;1
2223;3,03E+13;300200;240;585;1
2223;3,03E+13;*;585;600;100
2223;3,03E+13;300107;600;660;34
2223;3,03E+13;*;660;675;100
2223;3,03E+13;300200;675;780;1
2223;3,03E+13;*;780;790;100
2223;3,03E+13;300200;790;1050;51
2223;3,03E+13;*;1050;1060;100
2223;3,03E+13;300200;1060;1740;1
2224;3,03E+13;300200;240;645;1
2224;3,03E+13;*;645;660;121
2224;3,03E+13;310400;660;690;33
2224;3,03E+13;*;690;695;121
2224;3,03E+13;300200;695;700;33
2224;3,03E+13;*;700;705;121
2224;3,03E+13;300200;705;1740;1
2225;3,03E+13;300200;240;660;1
2225;3,03E+13;*;660;660;100
2225;3,03E+13;300200;660;660;52
2225;3,03E+13;*;660;665;100
2225;3,03E+13;300200;665;840;1
2225;3,03E+13;*;840;840;100
2225;3,03E+13;300200;840;840;52
2225;3,03E+13;*;840;840;100
2225;3,03E+13;300200;840;1740;1
2226;3,03E+13;300200;240;460;1
2226;3,03E+13;*;460;465;122
2226;3,03E+13;300100;465;1080;22
2226;3,03E+13;*;1080;1085;122
2226;3,03E+13;300200;1085;1740;1
2227;3,03E+13;300200;240;540;1
2227;3,03E+13;*;540;560;121
2227;3,03E+13;110800;560;870;11
2227;3,03E+13;*;870;885;121
2227;3,03E+13;300200;885;1080;1
2227;3,03E+13;*;1080;1095;121
2227;3,03E+13;110800;1095;1455;11
2227;3,03E+13;*;1455;1470;121
2227;3,03E+13;300200;1470;1740;1
2228;3,03E+13;300200;240;600;1
2228;3,03E+13;*;600;660;100
2228;3,03E+13;300200;660;665;33
2228;3,03E+13;*;665;675;100
2228;3,03E+13;300200;675;900;1
2228;3,03E+13;*;900;905;100
2228;3,03E+13;300200;905;990;51
2228;3,03E+13;*;990;995;100
2228;3,03E+13;300200;995;1740;1
2229;3,03E+13;300200;240;410;1
2229;3,03E+13;*;410;410;121
2229;3,03E+13;300200;410;415;33
2229;3,03E+13;*;415;445;121
2229;3,03E+13;100400;445;490;11
2229;3,03E+13;*;490;530;133
2229;3,03E+13;*;490;530;131
2229;3,03E+13;81000;530;980;51
2229;3,03E+13;*;980;1020;133
2229;3,03E+13;*;980;1020;131
2229;3,03E+13;100400;1020;1035;11
2229;3,03E+13;*;1035;1050;121
2229;3,03E+13;20400;1050;1055;13
2229;3,03E+13;*;1055;1060;100
2229;3,03E+13;20400;1060;1090;53
2229;3,03E+13;*;1090;1100;121
2229;3,03E+13;300200;1100;1100;33
2229;3,03E+13;*;1100;1110;121
2229;3,03E+13;300200;1110;1740;1
2230;3,03E+13;300200;240;570;1
2230;3,03E+13;*;570;575;121
2230;3,03E+13;280300;575;635;32
2230;3,03E+13;*;635;645;121
2230;3,03E+13;300200;645;810;1
2230;3,03E+13;*;810;830;121
2230;3,03E+13;370300;830;950;54
2230;3,03E+13;*;950;970;121
2230;3,03E+13;300200;970;1740;1
2231;3,03E+13;300400;240;480;1
2231;3,03E+13;*;480;510;100
2231;3,03E+13;300400;510;510;52
2231;3,03E+13;*;510;540;100
2231;3,03E+13;300400;540;630;1
2231;3,03E+13;*;630;640;100
2231;3,03E+13;300100;640;670;33
2231;3,03E+13;*;670;680;100
2231;3,03E+13;300400;680;930;1
2231;3,03E+13;*;930;945;121
2231;3,03E+13;280200;945;950;64
2231;3,03E+13;*;950;980;100
2231;3,03E+13;280200;980;980;52
2231;3,03E+13;*;980;1010;121
2231;3,03E+13;280200;1010;1140;54
2231;3,03E+13;*;1140;1155;121
2231;3,03E+13;300400;1155;1740;1
2232;3,03E+13;300400;240;660;1
2232;3,03E+13;*;660;665;121
2232;3,03E+13;300302;665;715;32
2232;3,03E+13;*;715;720;121
2232;3,03E+13;300400;720;900;1
2232;3,03E+13;*;900;915;121
2232;3,03E+13;110802;915;1065;31
2232;3,03E+13;*;1065;1080;121
2232;3,03E+13;300400;1080;1740;1
2233;3,03E+13;300400;240;620;1
2233;3,03E+13;*;620;640;121
2233;3,03E+13;20509;640;780;51
2233;3,03E+13;*;780;800;121
2233;3,03E+13;300400;800;1035;1
2233;3,03E+13;*;1035;1070;121
2233;3,03E+13;361200;1070;1215;54
2233;3,03E+13;*;1215;1235;121
2233;3,03E+13;300400;1235;1740;1
2234;3,03E+13;300400;240;625;1
2234;3,03E+13;*;625;640;122
2234;3,03E+13;20509;640;780;51
2234;3,03E+13;*;780;800;122
2234;3,03E+13;300400;800;1035;1
2234;3,03E+13;*;1035;1070;122
2234;3,03E+13;361200;1070;1215;54
2234;3,03E+13;*;1215;1235;122
2234;3,03E+13;300400;1235;1740;1
2235;3,03E+13;300400;240;480;1
2235;3,03E+13;*;480;510;121
2235;3,03E+13;40600;510;980;11
2235;3,03E+13;*;980;990;121
2235;3,03E+13;300400;990;1740;1
2236;3,03E+13;300400;240;480;1
2236;3,03E+13;*;480;500;121
2236;3,03E+13;*;480;500;133
2236;3,03E+13;20100;500;1080;11
2236;3,03E+13;*;1080;1110;121
2236;3,03E+13;*;1080;1110;133
2236;3,03E+13;300400;1110;1740;1
2237;3,03E+13;300400;240;525;1
2237;3,03E+13;*;525;540;116
2237;3,03E+13;320100;540;735;11
2237;3,03E+13;*;735;745;116
2237;3,03E+13;320200;745;840;51
2237;3,03E+13;*;840;850;116
2237;3,03E+13;320100;850;1200;11
2237;3,03E+13;*;1200;1215;116
2237;3,03E+13;300400;1215;1740;1
2238;3,03E+13;300400;240;495;1
2238;3,03E+13;*;495;530;121
2238;3,03E+13;250100;530;630;11
2238;3,03E+13;*;630;640;121
2238;3,03E+13;240100;640;675;12
2238;3,03E+13;*;675;690;121
2238;3,03E+13;20100;690;740;12
2238;3,03E+13;*;740;765;121
2238;3,03E+13;300400;765;825;1
2238;3,03E+13;*;825;840;121
2238;3,03E+13;20500;840;900;12
2238;3,03E+13;*;900;910;121
2238;3,03E+13;20400;910;960;12
2238;3,03E+13;*;960;990;121
2238;3,03E+13;250100;990;1110;11
2238;3,03E+13;*;1110;1135;121
2238;3,03E+13;300200;1135;1135;61
2238;3,03E+13;*;1135;1140;121
2238;3,03E+13;300400;1140;1740;1
2239;3,03E+13;300400;240;450;1
2239;3,03E+13;*;450;460;100
2239;3,03E+13;300400;460;460;52
2239;3,03E+13;*;460;465;100
2239;3,03E+13;300400;465;465;1
2239;3,03E+13;*;465;475;121
2239;3,03E+13;310100;475;500;11
2239;3,03E+13;*;500;525;181
2239;3,03E+13;240403;525;1020;13
2239;3,03E+13;*;1020;1040;181
2239;3,03E+13;310100;1040;1050;11
2239;3,03E+13;*;1050;1055;121
2239;3,03E+13;300400;1055;1055;1
2239;3,03E+13;*;1055;1065;100
2239;3,03E+13;300400;1065;1065;51
2239;3,03E+13;*;1065;1080;100
2239;3,03E+13;300400;1080;1125;1
2239;3,03E+13;*;1125;1140;121
2239;3,03E+13;40608;1140;1200;32
2239;3,03E+13;*;1200;1215;121
2239;3,03E+13;300400;1215;1260;1
2239;3,03E+13;*;1260;1265;100
2239;3,03E+13;300400;1265;1265;52
2239;3,03E+13;*;1265;1270;100
2239;3,03E+13;300400;1270;1740;1
2240;3,03E+13;300400;240;495;1
2240;3,03E+13;*;495;540;121
2240;3,03E+13;81100;540;540;61
2240;3,03E+13;*;540;555;121
2240;3,03E+13;80600;555;750;11
2240;3,03E+13;*;750;760;100
2240;3,03E+13;80900;760;800;53
2240;3,03E+13;*;800;820;100
2240;3,03E+13;80600;820;1125;11
2240;3,03E+13;*;1125;1180;121
2240;3,03E+13;300400;1180;1740;1
2241;3,03E+13;300400;240;630;1
2241;3,03E+13;*;630;635;121
2241;3,03E+13;280300;635;665;32
2241;3,03E+13;*;665;690;121
2241;3,03E+13;80200;690;870;54
2241;3,03E+13;*;870;885;121
2241;3,03E+13;300400;885;1740;1
2242;3,03E+13;300400;240;600;1
2242;3,03E+13;*;600;605;121
2242;3,03E+13;300100;605;605;33
2242;3,03E+13;*;605;605;100
2242;3,03E+13;300100;605;610;33
2242;3,03E+13;*;610;615;121
2242;3,03E+13;300400;615;1740;1
2243;3,13E+13;310100;240;480;1
2243;3,13E+13;*;480;500;121
2243;3,13E+13;260100;500;1020;11
2243;3,13E+13;*;1020;1040;121
2243;3,13E+13;310100;1040;1740;1
2244;3,13E+13;310100;240;480;1
2244;3,13E+13;*;480;480;111
2244;3,13E+13;310200;480;720;11
2244;3,13E+13;*;720;720;111
2244;3,13E+13;310100;720;840;1
2244;3,13E+13;*;840;840;111
2244;3,13E+13;310200;840;1080;11
2244;3,13E+13;*;1080;1080;111
2244;3,13E+13;310100;1080;1740;1
2245;3,13E+13;310100;240;390;1
2245;3,13E+13;*;390;420;121
2245;3,13E+13;240300;420;1045;11
2245;3,13E+13;*;1045;1095;121
2245;3,13E+13;310100;1095;1740;1
2246;3,13E+13;310100;240;520;1
2246;3,13E+13;*;520;535;121
2246;3,13E+13;50310;535;535;61
2246;3,13E+13;*;535;555;121
2246;3,13E+13;310100;555;735;1
2246;3,13E+13;*;735;745;121
2246;3,13E+13;50310;745;745;64
2246;3,13E+13;*;745;770;121
2246;3,13E+13;310100;770;820;1
2246;3,13E+13;*;820;840;121
2246;3,13E+13;50310;840;840;61
2246;3,13E+13;*;840;860;121
2246;3,13E+13;310100;860;900;1
2246;3,13E+13;*;900;915;121
2246;3,13E+13;310200;915;945;33
2246;3,13E+13;*;945;960;121
2246;3,13E+13;310100;960;1035;1
2246;3,13E+13;*;1035;1050;121
2246;3,13E+13;50310;1050;1055;64
2246;3,13E+13;*;1055;1070;121
2246;3,13E+13;310100;1070;1740;1
2247;3,13E+13;310100;240;520;1
2247;3,13E+13;*;520;535;122
2247;3,13E+13;50310;535;745;24
2247;3,13E+13;*;745;770;122
2247;3,13E+13;310100;770;820;1
2247;3,13E+13;*;820;840;122
2247;3,13E+13;50310;840;1055;24
2247;3,13E+13;*;1055;1070;122
2247;3,13E+13;310100;1070;1080;1
2247;3,13E+13;*;1080;1110;131
2247;3,13E+13;20500;1110;1350;54
2247;3,13E+13;*;1350;1380;131
2247;3,13E+13;310100;1380;1740;1
2248;3,13E+13;310100;240;600;1
2248;3,13E+13;*;600;615;121
2248;3,13E+13;310404;615;675;32
2248;3,13E+13;*;675;690;121
2248;3,13E+13;310100;690;1740;1
2249;3,13E+13;310100;240;840;1
2249;3,13E+13;*;840;900;131
2249;3,13E+13;*;840;900;133
2249;3,13E+13;100502;900;990;41
2249;3,13E+13;*;990;1110;133
2249;3,13E+13;*;990;1110;131
2249;3,13E+13;310100;1110;1740;1
2250;3,13E+13;310100;240;490;1
2250;3,13E+13;*;490;495;121
2250;3,13E+13;310203;495;495;61
2250;3,13E+13;*;495;495;121
2250;3,13E+13;310205;495;500;61
2250;3,13E+13;*;500;505;121
2250;3,13E+13;300400;505;725;11
2250;3,13E+13;*;725;730;121
2250;3,13E+13;310100;730;780;1
2250;3,13E+13;*;780;785;121
2250;3,13E+13;300400;785;1065;11
2250;3,13E+13;*;1065;1070;121
2250;3,13E+13;310100;1070;1080;1
2250;3,13E+13;*;1080;1085;121
2250;3,13E+13;310200;1085;1095;33
2250;3,13E+13;*;1095;1100;121
2250;3,13E+13;310100;1100;1740;1
2251;3,13E+13;310100;240;490;1
2251;3,13E+13;*;490;495;122
2251;3,13E+13;310203;495;495;61
2251;3,13E+13;*;495;495;122
2251;3,13E+13;310205;495;795;22
2251;3,13E+13;*;795;800;122
2251;3,13E+13;310300;800;870;51
2251;3,13E+13;*;870;875;122
2251;3,13E+13;310100;875;1740;1
2252;3,13E+13;310100;240;450;1
2252;3,13E+13;*;450;510;131
2252;3,13E+13;110800;510;720;11
2252;3,13E+13;*;720;730;100
2252;3,13E+13;110805;730;755;53
2252;3,13E+13;*;755;765;100
2252;3,13E+13;110800;765;1050;11
2252;3,13E+13;*;1050;1090;131
2252;3,13E+13;310100;1090;1740;1
2253;3,13E+13;310100;240;500;1
2253;3,13E+13;*;500;505;121
2253;3,13E+13;310206;505;520;61
2253;3,13E+13;*;520;525;121
2253;3,13E+13;310100;525;750;1
2253;3,13E+13;*;750;770;121
2253;3,13E+13;570200;770;855;53
2253;3,13E+13;*;855;875;121
2253;3,13E+13;310100;875;1080;1
2253;3,13E+13;*;1080;1085;121
2253;3,13E+13;310200;1085;1110;41
2253;3,13E+13;*;1110;1110;121
2253;3,13E+13;310300;1110;1120;33
2253;3,13E+13;*;1120;1130;121
2253;3,13E+13;310100;1130;1740;1
2254;3,13E+13;310100;240;435;1
2254;3,13E+13;*;435;440;121
2254;3,13E+13;310106;440;445;61
2254;3,13E+13;*;445;465;121
2254;3,13E+13;240400;465;540;11
2254;3,13E+13;*;540;565;121
2254;3,13E+13;320200;565;720;13
2254;3,13E+13;*;720;730;121
2254;3,13E+13;310100;730;760;1
2254;3,13E+13;*;760;780;121
2254;3,13E+13;240400;780;810;11
2254;3,13E+13;*;810;840;121
2254;3,13E+13;320200;840;870;13
2254;3,13E+13;*;870;890;121
2254;3,13E+13;20700;890;960;13
2254;3,13E+13;*;960;980;121
2254;3,13E+13;310106;980;1000;64
2254;3,13E+13;*;1000;1005;121
2254;3,13E+13;310100;1005;1740;1
2255;3,13E+13;310100;240;420;1
2255;3,13E+13;*;420;430;121
2255;3,13E+13;290100;430;440;11
2255;3,13E+13;*;440;510;121
2255;3,13E+13;651100;510;1020;13
2255;3,13E+13;*;1020;1090;121
2255;3,13E+13;290100;1090;1095;11
2255;3,13E+13;*;1095;1105;121
2255;3,13E+13;310100;1105;1740;1
2256;3,13E+13;310100;240;435;1
2256;3,13E+13;*;435;445;100
2256;3,13E+13;310100;445;960;11
2256;3,13E+13;*;960;970;100
2256;3,13E+13;310100;970;975;33
2256;3,13E+13;*;975;980;100
2256;3,13E+13;310100;980;1740;1
2257;3,13E+13;310100;240;490;1
2257;3,13E+13;*;490;500;100
2257;3,13E+13;310105;500;505;61
2257;3,13E+13;*;505;505;100
2257;3,13E+13;310104;505;520;61
2257;3,13E+13;*;520;525;100
2257;3,13E+13;310100;525;675;1
2257;3,13E+13;*;675;680;100
2257;3,13E+13;310200;680;680;33
2257;3,13E+13;*;680;680;100
2257;3,13E+13;310208;680;720;34
2257;3,13E+13;*;720;735;100
2257;3,13E+13;310100;735;970;1
2257;3,13E+13;*;970;975;100
2257;3,13E+13;310105;975;995;64
2257;3,13E+13;*;995;1005;100
2257;3,13E+13;310205;1005;1035;64
2257;3,13E+13;*;1035;1035;100
2257;3,13E+13;310200;1035;1040;42
2257;3,13E+13;*;1040;1050;100
2257;3,13E+13;310100;1050;1060;1
2257;3,13E+13;*;1060;1070;100
2257;3,13E+13;310100;1070;1130;61
2257;3,13E+13;*;1130;1140;100
2257;3,13E+13;310100;1140;1740;1
2258;3,13E+13;310100;240;490;1
2258;3,13E+13;*;490;500;100
2258;3,13E+13;310105;500;505;61
2258;3,13E+13;*;505;505;100
2258;3,13E+13;310104;505;1035;22
2258;3,13E+13;*;1035;1040;100
2258;3,13E+13;310100;1040;1040;42
2258;3,13E+13;*;1040;1050;100
2258;3,13E+13;310100;1050;1060;1
2258;3,13E+13;*;1060;1070;100
2258;3,13E+13;310100;1070;1130;41
2258;3,13E+13;*;1130;1140;100
2258;3,13E+13;310100;1140;1740;1
2259;3,13E+13;310100;240;600;1
2259;3,13E+13;*;600;605;100
2259;3,13E+13;310200;605;610;33
2259;3,13E+13;*;610;615;100
2259;3,13E+13;310100;615;630;33
2259;3,13E+13;*;630;635;100
2259;3,13E+13;310100;635;960;1
2259;3,13E+13;*;960;965;100
2259;3,13E+13;310100;965;975;33
2259;3,13E+13;*;975;995;100
2259;3,13E+13;310208;995;1015;34
2259;3,13E+13;*;1015;1035;100
